accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
KY849750,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-05-06
KY849710,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-05-04
KY849709,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-04-30
KY849708,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-04-10
KY849745,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2009-04-09
KY849707,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-01-27
KC172835,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2008-12-24
KC172829,1,I,Southeast-Asia,LAO,Laos,,,,,,2008-12-15
KC172830,1,I,Southeast-Asia,LAO,Laos,,Latsavang,,18.221664,101.323839,2008-12-15
KY849706,1,I,Southeast-Asia,LAO,Laos,,Salavan,,,,2008-10-22
KY849749,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2008-10-15
KC172831,1,I,Southeast-Asia,LAO,Laos,,Luang-Namtha,,20.9515207,101.3830898,2008-10-10
KC172834,1,I,Southeast-Asia,LAO,Laos,,Salavan,,,,2008-10-06
KY849741,1,I,Southeast-Asia,LAO,Laos,,Salavan,,,,2008-10-06
KY849705,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2008-09-11
KC172833,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2008-09-10
KY849740,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2008-09-10
KP398852,1,I,South-Asia,LKA,Sri-Lanka,,,,,,2014
KJ726662,1,I,South-Asia,LKA,Sri-Lanka,,Ragama,,7.0284392,79.9219776,2012-04-01
KJ726664,1,I,South-Asia,LKA,Sri-Lanka,,Ragama,,7.0284392,79.9219776,2012-03-01
KJ726663,1,I,South-Asia,LKA,Sri-Lanka,,Ragama,,7.0284392,79.9219776,2012-02-01
KJ726665,1,I,South-Asia,LKA,Sri-Lanka,,Ragama,,7.0284392,79.9219776,2012-02-01
KT445955,1,I,South-Asia,LKA,Sri-Lanka,,,,,,2012
KT445956,1,I,South-Asia,LKA,Sri-Lanka,,,,,,2012
KT445957,1,I,South-Asia,LKA,Sri-Lanka,,,,,,2012
KT445958,1,I,South-Asia,LKA,Sri-Lanka,,,,,,2012
KT445959,1,I,South-Asia,LKA,Sri-Lanka,,,,,,2012
KT445960,1,I,South-Asia,LKA,Sri-Lanka,,,,,,2012
KT445961,1,I,South-Asia,LKA,Sri-Lanka,,,,,,2012
KT445962,1,I,South-Asia,LKA,Sri-Lanka,,,,,,2012
KT445963,1,I,South-Asia,LKA,Sri-Lanka,,,,,,2012
JN054255,1,I,South-Asia,LKA,Sri-Lanka,,Colombo,,6.9218124,79.86556088,2010
HQ891313,1,I,South-Asia,LKA,Sri-Lanka,,Colombo,,6.9218124,79.86556088,2009
HQ891314,1,I,South-Asia,LKA,Sri-Lanka,,Colombo,,6.9218124,79.86556088,2009
HQ891315,1,I,South-Asia,LKA,Sri-Lanka,,Colombo,,6.9218124,79.86556088,2009
HQ891316,1,I,South-Asia,LKA,Sri-Lanka,,Colombo,,6.9218124,79.86556088,2009
JN054256,1,I,South-Asia,LKA,Sri-Lanka,,Colombo,,6.9218124,79.86556088,2009
MG679800,1,I,Southeast-Asia,MMR,Myanmar,,,,,,2017-10-27
MG679801,1,I,Southeast-Asia,MMR,Myanmar,,,,,,2017-10-27
AY726552,1,I,Southeast-Asia,MMR,Myanmar,,,,,,2002
AY726553,1,I,Southeast-Asia,MMR,Myanmar,,,,,,2002
JF459993,1,I,Southeast-Asia,MMR,Myanmar,,NA,,,,2002
AY713474,1,I,Southeast-Asia,MMR,Myanmar,,,,,,2001
AY713475,1,I,Southeast-Asia,MMR,Myanmar,,,,,,2001
AY713476,1,I,Southeast-Asia,MMR,Myanmar,,,,,,2001
AY726549,1,I,Southeast-Asia,MMR,Myanmar,,,,,,2001
AY726550,1,I,Southeast-Asia,MMR,Myanmar,,,,,,2001
AY726551,1,I,Southeast-Asia,MMR,Myanmar,,,,,,2001
AY726554,1,I,Southeast-Asia,MMR,Myanmar,,,,,,1998
AY726555,1,I,Southeast-Asia,MMR,Myanmar,,,,,,1998
AY708047,1,I,Southeast-Asia,MMR,Myanmar,,,,,,
KU666939,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KU666940,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KU666941,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KU666942,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452050,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452051,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452052,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452053,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452054,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452055,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452056,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452057,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452058,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452059,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452060,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452061,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452062,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452063,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452064,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452065,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452067,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
KX452068,1,I,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,1.4953041,103.7550839,2014-01-01
JN697058,1,I,Southeast-Asia,MYS,Malaysia,,,,,,2005-01-12
JN697057,1,I,Southeast-Asia,MYS,Malaysia,,,,,,2005-01-11
FN429890,1,I,Southeast-Asia,MYS,Malaysia,,KualaLumpur,,,,2005
MG877555,1,I,Oceania,NCL,New-Caledonia,,NA,,-20.940436,164.9786537,2013
KY926848,1,I,Oceania,PYF,French-Polynesia,,Faa-a-commune,,-17.563707,-149.599085,2013-08-19
KJ649286,1,I,Middle-East,SAU,Saudi-Arabia,,Jeddah,,21.5822247,39.1640396,2011-12-31
MF033259,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-11-01
MF033260,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-11-01
MF033258,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-10-01
MF033257,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-08-01
MF033254,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-06-01
MF033250,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-03-01
MF033244,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-02-01
MF033245,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-02-01
MF033246,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-02-01
MF033247,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-02-01
MF033248,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-02-01
MF033249,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016-02-01
MF314188,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2016
MF033239,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2015-11-01
MF033240,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2015-11-01
MF033235,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2015-04-01
MF033236,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2015-04-01
KY921902,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2015-03-01
MF033228,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2015-03-01
MF033232,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2015-03-01
MF033233,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2015-03-01
MF033230,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2015-02-01
MF033225,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2014-08-01
MF033221,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014-07-01
MF033222,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014-07-01
MF033223,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014-07-01
MG097876,1,I,Southeast-Asia,SGP,Singapore,,,,,,2014-07
MF033218,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014-06-01
MF033219,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014-06-01
MF033220,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014-06-01
MF033216,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014-05-01
MF033217,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014-05-01
MF033215,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014-03-01
MF033214,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014-02-01
KJ806959,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014
KJ806961,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014
KJ806963,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014
KX224261,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2014
KX224263,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2014
MF033209,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013-08-01
MF033210,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013-08-01
MF033208,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013-06-01
MF033207,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013-04-01
MF033206,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013-03-01
KJ806941,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013
KJ806943,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013
KJ806944,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013
KJ806945,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013
KJ806946,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013
KJ806947,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013
KJ806949,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013
KJ806951,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013
KJ806953,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2013
MF033203,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2012-10-01
MF033201,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2012-08-01
MF033202,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2012-08-01
MF033199,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2012-05-01
KX380798,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2012
MF033196,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2011-10-01
GU370049,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2008-09-01
GU370048,1,I,East-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2008-02-01
GQ398255,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2008
EU081280,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2006
EU081281,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2006
EU081226,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081227,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081228,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081229,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081230,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081231,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081232,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081233,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081234,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081235,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081236,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081237,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081238,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081239,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081240,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081241,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081242,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081243,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081244,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081245,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081246,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081247,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081248,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081249,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081250,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081251,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081252,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081253,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081254,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081255,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081256,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081257,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081259,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081260,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081261,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081262,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081263,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081264,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081265,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081266,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081267,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081268,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081269,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081270,1,I,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081271,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081272,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081273,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081274,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081275,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081276,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081277,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081278,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
EU081279,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
FJ469907,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2003
FJ469908,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2003
FJ469909,1,I,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2003
KC759167,1,I,South-America ,SUR,Suriname,,NA,,4.1413025,-56.0771187,2012-01-09
LC410183,1,I,Southeast-Asia,THA,Thailand,,,,,,2017-04-01
KF887994,1,I,Southeast-Asia,THA,Thailand,,,,,,2013-01-01
MG877556,1,I,Southeast-Asia,THA,Thailand,,,,,,2013
KU509250,1,I,Southeast-Asia,THA,Thailand,,,,,,2012
KU509263,1,I,Southeast-Asia,THA,Thailand,,,,,,2012
KU509266,1,I,Southeast-Asia,THA,Thailand,,,,,,2012
MG877554,1,I,Southeast-Asia,THA,Thailand,,,,,,2012
HG316481,1,I,Southeast-Asia,THA,Thailand,,Kamphaeng-Phet,,16.4183581,99.6111616,2010
HG316482,1,I,Southeast-Asia,THA,Thailand,,Kamphaeng-Phet,,16.4183581,99.6111616,2010
KU509256,1,I,Southeast-Asia,THA,Thailand,,,,,,2009
KY586329,1,I,Southeast-Asia,THA,Thailand,,,,,,2009
KY586330,1,I,Southeast-Asia,THA,Thailand,,,,,,2009
KY586338,1,I,Southeast-Asia,THA,Thailand,,,,,,2009
KY586431,1,I,Southeast-Asia,THA,Thailand,,,,,,2009
KY586493,1,I,Southeast-Asia,THA,Thailand,,,,,,2009
KU509257,1,I,Southeast-Asia,THA,Thailand,,,,,,2008
KU509259,1,I,Southeast-Asia,THA,Thailand,,,,,,2008
KU509262,1,I,Southeast-Asia,THA,Thailand,,,,,,2008
KY586316,1,I,Southeast-Asia,THA,Thailand,,,,,,2008
KY586334,1,I,Southeast-Asia,THA,Thailand,,,,,,2008
KY586339,1,I,Southeast-Asia,THA,Thailand,,,,,,2008
KY586361,1,I,Southeast-Asia,THA,Thailand,,,,,,2008
KY586494,1,I,Southeast-Asia,THA,Thailand,,,,,,2008
HM469967,1,I,Southeast-Asia,THA,Thailand,,Kamphaeng-Phet,,16.4183581,99.6111616,2007-08-19
HM469966,1,I,Southeast-Asia,THA,Thailand,,,,,,2007-07-27
HM469968,1,I,Southeast-Asia,THA,Thailand,,Ratchaburi,,13.6317897,99.3558216,2007-07-24
KY586425,1,I,Southeast-Asia,THA,Thailand,,,,,,2007
KY586444,1,I,Southeast-Asia,THA,Thailand,,,,,,2007
KY586492,1,I,Southeast-Asia,THA,Thailand,,,,,,2007
KY586311,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586312,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586313,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586314,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586315,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586317,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586318,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586319,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586320,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586321,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586322,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586323,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586324,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586325,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586327,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586328,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586332,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586333,1,I,Southeast-Asia,THA,Thailand,,,,,,2006
KY586335,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586336,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586340,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586341,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586342,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586343,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586344,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586345,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586346,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586347,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586348,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586349,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586350,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586351,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586352,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586353,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586354,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586355,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586357,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586358,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586359,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586383,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586384,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586385,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586386,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586387,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586388,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586389,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586390,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586391,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586392,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586393,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586394,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586395,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586397,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586398,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586399,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586400,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586401,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586411,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586412,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586414,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586419,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586420,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586421,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586422,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586423,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586424,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586426,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586427,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586428,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
