state	code	municipality	cases	population	year	incidence
São Paulo	350240	Anhumas	0	4144	2014	0
São Paulo	350300	Aramina	2	5655	2014	0,1131
São Paulo	355535	Ubarana	88	6400	2014	5,632
São Paulo	350590	Batatais	17	62980	2014	10,7066
São Paulo	355530	Turmalina	8	1696	2014	0,13568
São Paulo	350310	Arandu	0	6365	2014	0
São Paulo	354995	São Lourenço da Serra	11	15978	2014	1,75758
São Paulo	355520	Turiúba	25	2020	2014	0,505
São Paulo	350315	Arapeí	0	2460	2014	0
São Paulo	350580	Bastos	27	20953	2014	5,65731
São Paulo	355000	São Luís do Paraitinga	23		2014	0
São Paulo	355500	Tupã	834	65570	2014	546,8538
São Paulo	355010	São Manuel	5	41123	2014	2,05615
São Paulo	350320	Araraquara	1746	238339	2014	4161,39894
São Paulo	350500	Barão de Antonina	4	3498	2014	0,13992
São Paulo	355510	Tupi Paulista	25	15583	2014	3,89575
São Paulo	354930	São João do Pau d'Alho	21	2100	2014	0,441
São Paulo	355020	São Miguel Arcanjo	3	33002	2014	0,99006
São Paulo	350630	Bernardino de Campos	4	11158	2014	0,44632
São Paulo	354980	São José do Rio Preto	1469	464983	2014	6830,60027
São Paulo	355680	Viradouro	85	19017	2014	16,16445
São Paulo	350680	Bocaina	49	12452	2014	6,10148
São Paulo	355670	Vinhedo	264	80111	2014	211,49304
São Paulo	350190	Amparo	479	72677	2014	348,12283
São Paulo	354880	São Caetano do Sul	123	161957	2014	199,20711
São Paulo	355660	Vera Cruz	14	10823	2014	1,51522
São Paulo	350670	Boa Esperança do Sul	784	15018	2014	117,74112
São Paulo	350170	Américo Brasiliense	91	41032	2014	37,33912
São Paulo	354890	São Carlos	374	254484	2014	951,77016
São Paulo	355640	Vargem Grande do Sul	50	43110	2014	21,555
São Paulo	350660	Biritiba-Mirim	0		2014	0
São Paulo	350180	Américo de Campos	60	5981	2014	3,5886
São Paulo	354900	São Francisco	25	2817	2014	0,70425
São Paulo	355645	Vargem Grande Paulista	21	53468	2014	11,22828
São Paulo	355600	Urupês	7	13888	2014	0,97216
São Paulo	354940	São Joaquim da Barra	120	52319	2014	62,7828
São Paulo	350200	Analândia	3	5056	2014	0,15168
São Paulo	350650	Birigui	3920	124883	2014	4895,4136
São Paulo	355630	Valparaíso	41	26822	2014	10,99702
São Paulo	354950	São José da Bela Vista	0	8960	2014	0
São Paulo	350210	Andradina	56	57202	2014	32,03312
São Paulo	350640	Bilac	39	8117	2014	3,16563
São Paulo	355620	Valinhos	390	131210	2014	511,719
São Paulo	354960	São José do Barreiro	14	4144	2014	0,58016
São Paulo	350220	Angatuba	1	25479	2014	0,25479
São Paulo	355610	Valentim Gentil	93	13532	2014	12,58476
São Paulo	350635	Bertioga	756	64723	2014	489,30588
São Paulo	355580	Urânia	12	9120	2014	1,0944
São Paulo	354970	São José do Rio Pardo	53	55124	2014	29,21572
São Paulo	350230	Anhembi	0	6819	2014	0
São Paulo	355635	Vargem	1	53468	2014	0,53468
São Paulo	354870	São Bernardo do Campo	1191	844483	2014	10057,79253
São Paulo	355495	Tuiuti	0	6977	2014	0
São Paulo	350570	Barueri	3590	276982	2014	9943,6538
São Paulo	355400	Tatuí	33	122967	2014	40,57911
São Paulo	350380	Artur Nogueira	93	55340	2014	51,4662
São Paulo	350510	Barbosa	34	7468	2014	2,53912
São Paulo	355270	Tabatinga	7	16644	2014	1,16508
São Paulo	355395	Tarumã	157	15183	2014	23,83731
São Paulo	355280	Taboão da Serra	911	293652	2014	2675,16972
São Paulo	350390	Arujá	335	91157	2014	305,37595
São Paulo	350490	Bananal	7	10993	2014	0,76951
São Paulo	355390	Tarabai	14	7540	2014	1,0556
São Paulo	355290	Taciba	2	6329	2014	0,12658
São Paulo	350395	Aspásia	8	1818	2014	0,14544
São Paulo	355385	Taquarivaí	3	5911	2014	0,17733
São Paulo	350470	Balbinos	0	5934	2014	0
São Paulo	355150	Serrana	53	45644	2014	24,19132
São Paulo	355410	Taubaté	10048	317915	2014	31944,0992
São Paulo	355380	Taquarituba	2	23256	2014	0,46512
São Paulo	350400	Assis	1007	105087	2014	1058,22609
São Paulo	355370	Taquaritinga	110	57364	2014	63,1004
São Paulo	350460	Bady Bassitt	13	17761	2014	2,30893
São Paulo	350410	Atibaia	1921	144088	2014	2767,93048
São Paulo	355310	Taiaçu	3	6320	2014	0,1896
São Paulo	355320	Taiúva	2	5564	2014	0,11128
São Paulo	355365	Taquaral	0	2813	2014	0
São Paulo	350430	Avaí	137	5436	2014	7,44732
São Paulo	350420	Auriflama	56	15253	2014	8,54168
São Paulo	355350	Tapiraí	2	7766	2014	0,15532
São Paulo	355330	Tambaú	280	23232	2014	65,0496
São Paulo	355360	Tapiratiba	6	12950	2014	0,777
São Paulo	350440	Avanhandava	14	13859	2014	1,94026
São Paulo	350450	Avaré	3	91232	2014	2,73696
São Paulo	355300	Taguaí	0	14141	2014	0
São Paulo	350330	Araras	134	135506	2014	181,57804
São Paulo	355260	Tabapuã	15	12485	2014	1,87275
São Paulo	350520	Bariri	204	35558	2014	72,53832
São Paulo	355490	Três Fronteiras	7	5832	2014	0,40824
São Paulo	355030	São Paulo	37358	12325232	2014	4604460,171
São Paulo	350275	Araçariguama	19	22860	2014	4,3434
São Paulo	355480	Tremembé	752	47714	2014	358,80928
São Paulo	350560	Barrinha	26	33180	2014	8,6268
São Paulo	355040	São Pedro	1108	7696	2014	85,27168
São Paulo	350280	Araçatuba	1866	198129	2014	3697,08714
São Paulo	355475	Trabiju	58	1738	2014	1,00804
São Paulo	355050	São Pedro do Turvo	10	7696	2014	0,7696
São Paulo	355470	Torrinha	21	10056	2014	2,11176
São Paulo	350550	Barretos	48	122833	2014	58,95984
São Paulo	350290	Araçoiaba da Serra	30	34776	2014	10,4328
São Paulo	355060	São Roque	109	92060	2014	100,3454
São Paulo	355465	Torre de Pedra	0	2422	2014	0
São Paulo	350370	Ariranha	1	9761	2014	0,09761
São Paulo	350335	Arco-Íris	4	1773	2014	0,07092
São Paulo	355070	São Sebastião	2152	12159	2014	261,66168
São Paulo	355460	Timburi	0	2652	2014	0
São Paulo	350340	Arealva	6	8613	2014	0,51678
São Paulo	350535	Barra do Chapéu	0	5760	2014	0
São Paulo	355450	Tietê	23	42517	2014	9,77891
São Paulo	355080	São Sebastião da Grama	7	12159	2014	0,85113
São Paulo	355440	Terra Roxa	6	9437	2014	0,56622
São Paulo	350350	Areias	3	3896	2014	0,11688
São Paulo	355090	São Simão	3	15385	2014	0,46155
São Paulo	350530	Barra Bonita	63	36126	2014	22,75938
São Paulo	355430	Teodoro Sampaio	23	23273	2014	5,35279
São Paulo	350360	Areiópolis	0	11158	2014	0
São Paulo	355100	São Vicente	194	368355	2014	714,6087
São Paulo	355420	Tejupá	0	4491	2014	0
São Paulo	350540	Barra do Turvo	1	7632	2014	0,07632
São Paulo	350160	Americana	9568	242018	2014	23156,28224
São Paulo	355340	Tanabi	210	26101	2014	54,8121
São Paulo	350070	Agudos	19	37401	2014	7,10619
São Paulo	350150	Alvinlândia	0	3237	2014	0
São Paulo	350130	Álvares Machado	9	24998	2014	2,24982
São Paulo	350700	Boituva	4	62170	2014	2,4868
São Paulo	350020	Adolfo	2	3554	2014	0,07108
São Paulo	350090	Altair	3	4186	2014	0,12558
São Paulo	355695	Vitória Brasil	7	1846	2014	0,12922
São Paulo	355170	Sertãozinho	235	127142	2014	298,7837
São Paulo	355710	Votuporanga	2805	95338	2014	2674,2309
São Paulo	355250	Suzano	31	300559	2014	93,17329
São Paulo	350100	Altinópolis	2	16203	2014	0,32406
São Paulo	350060	Águas de São Pedro	96	3521	2014	3,38016
São Paulo	355255	Suzanápolis	71	4014	2014	2,84994
São Paulo	350740	Borborema	12	16164	2014	1,93968
São Paulo	355200	Silveiras	0	6339	2014	0
São Paulo	355180	Sete Barras	8	12780	2014	1,0224
São Paulo	350140	Álvaro de Carvalho	1	5274	2014	0,05274
São Paulo	350715	Bom Sucesso de Itararé	0	3984	2014	0
São Paulo	350030	Aguaí	528	36648	2014	193,50144
São Paulo	355700	Votorantim	34	123599	2014	42,02366
São Paulo	350720	Borá	1	838	2014	0,00838
São Paulo	350115	Alumínio	8	18767	2014	1,50136
São Paulo	355715	Zacarias	85	2752	2014	2,3392
São Paulo	350075	Alambari	8	6129	2014	0,49032
São Paulo	350040	Águas da Prata	5	8221	2014	0,41105
São Paulo	355210	Socorro	9	41352	2014	3,72168
São Paulo	350055	Águas de Santa Bárbara	6	6109	2014	0,36654
São Paulo	355220	Sorocaba	648	687357	2014	4454,07336
São Paulo	350050	Águas de Lindóia	15	18808	2014	2,8212
São Paulo	350745	Borebi	0	2683	2014	0
São Paulo	355650	Várzea Paulista	220	123071	2014	270,7562
São Paulo	350080	Alfredo Marcondes	11	4184	2014	0,46024
São Paulo	355690	Vista Alegre do Alto	3	8989	2014	0,26967
São Paulo	350730	Boracéia	20	4868	2014	0,9736
São Paulo	350750	Botucatu	35	148130	2014	51,8455
São Paulo	350710	Bom Jesus dos Perdões	24	25985	2014	6,2364
São Paulo	355240	Sumaré	2823	286211	2014	8079,73653
São Paulo	354860	São Bento do Sapucaí	8	10893	2014	0,87144
São Paulo	350690	Bofete	2	11921	2014	0,23842
São Paulo	350120	Álvares Florence	33	3647	2014	1,20351
São Paulo	355230	Sud Mennucci	20	7728	2014	1,5456
São Paulo	355190	Severínia	26	17661	2014	4,59186
São Paulo	353380	Óleo	1	2471	2014	0,02471
São Paulo	350110	Alto Alegre	0	4088	2014	0
São Paulo	352400	Itupeva	162	62813	2015	101,75706
São Paulo	355450	Tietê	377	42517	2015	160,28909
São Paulo	352590	Jundiaí	6206	423006	2015	26251,75236
São Paulo	351790	Guaraci	108	11287	2015	12,18996
São Paulo	350350	Areias	10	3896	2015	0,3896
São Paulo	351720	Guaiçara	405	12294	2015	49,7907
São Paulo	353530	Palmital	573	22272	2015	127,61856
São Paulo	350360	Areiópolis	444	11158	2015	49,54152
São Paulo	352620	Juquitiba	33	31646	2015	10,44318
São Paulo	353550	Paraguaçu Paulista	4695	45945	2015	2157,11775
São Paulo	353475	Ouroeste	259	10539	2015	27,29601
São Paulo	350340	Arealva	346	8613	2015	29,80098
São Paulo	353490	Pacaembu	172	14263	2015	24,53236
São Paulo	353540	Panorama	209	15862	2015	33,15158
São Paulo	352410	Ituverava	139	42045	2015	58,44255
São Paulo	351750	Guapiaçu	202	21775	2015	43,9855
São Paulo	352600	Junqueirópolis	577	20831	2015	120,19487
São Paulo	351710	Glicério	177	4829	2015	8,54733
São Paulo	355430	Teodoro Sampaio	111	23273	2015	25,83303
São Paulo	353520	Palmeira d'Oeste	76	9227	2015	7,01252
São Paulo	350070	Agudos	678	37401	2015	253,57878
São Paulo	353510	Palmares Paulista	459	13486	2015	61,90074
São Paulo	350060	Águas de São Pedro	32	3521	2015	1,12672
São Paulo	351760	Guapiara	33	17025	2015	5,61825
São Paulo	355440	Terra Roxa	117	9437	2015	11,04129
São Paulo	351730	Guaimbê	609	5785	2015	35,23065
São Paulo	353500	Palestina	323	13123	2015	42,38729
São Paulo	352230	Itapetininga	487	165526	2015	806,11162
São Paulo	352390	Itu	1788	42045	2015	751,7646
São Paulo	352630	Lagoinha	4	4889	2015	0,19556
São Paulo	353400	Onda Verde	720	4422	2015	31,8384
São Paulo	350280	Araçatuba	1868	198129	2015	3701,04972
São Paulo	351850	Guareí	10	18887	2015	1,8887
São Paulo	353390	Olímpia	563	55130	2015	310,3819
São Paulo	352370	Itirapuã	62	6543	2015	4,05666
São Paulo	350050	Águas de Lindóia	203	18808	2015	38,18024
São Paulo	355475	Trabiju	132	1738	2015	2,29416
São Paulo	351860	Guariba	564	40487	2015	228,34668
São Paulo	352640	Laranjal Paulista	164	28785	2015	47,2074
São Paulo	353370	Ocauçu	50	4291	2015	2,1455
São Paulo	353360	Nuporanga	182	7478	2015	13,60996
São Paulo	352360	Itirapina	706	18387	2015	129,81222
São Paulo	351870	Guarujá	1238	322750	2015	3995,645
São Paulo	355480	Tremembé	250	47714	2015	119,285
São Paulo	353350	Novo Horizonte	346	41414	2015	143,29244
São Paulo	350275	Araçariguama	229	22860	2015	52,3494
São Paulo	351880	Guarulhos	22420	1392121	2015	312113,5282
São Paulo	350080	Alfredo Marcondes	33	4184	2015	1,38072
São Paulo	351780	Guaraçaí	122	8290	2015	10,1138
São Paulo	353480	Ouro Verde	167	8620	2015	14,3954
São Paulo	355470	Torrinha	37	10056	2015	3,72072
São Paulo	353420	Orindiúva	107	7194	2015	7,69758
São Paulo	351800	Guarani d'Oeste	18	1998	2015	0,35964
São Paulo	353470	Ourinhos	6270	114352	2015	7169,8704
São Paulo	355460	Timburi	1	2652	2015	0,02652
São Paulo	350335	Arco-Íris	15	1773	2015	0,26595
São Paulo	351700	Getulina	750	11447	2015	85,8525
São Paulo	351810	Guarantã	278	6675	2015	18,5565
São Paulo	353460	Osvaldo Cruz	842	33000	2015	277,86
São Paulo	350075	Alambari	19	6129	2015	1,16451
São Paulo	353450	Oscar Bressane	48	2603	2015	1,24944
São Paulo	351820	Guararapes	2474	33100	2015	818,894
São Paulo	353440	Osasco	2047	699944	2015	14327,85368
São Paulo	355465	Torre de Pedra	8	2422	2015	0,19376
São Paulo	352380	Itobi	106	7852	2015	8,32312
São Paulo	351830	Guararema	222	30136	2015	66,90192
São Paulo	353430	Orlândia	503	44360	2015	223,1308
São Paulo	350290	Araçoiaba da Serra	237	34776	2015	82,41912
São Paulo	350055	Águas de Santa Bárbara	14	6109	2015	0,85526
São Paulo	351840	Guaratinguetá	1732	122505	2015	2121,7866
São Paulo	352580	Júlio Mesquita	296	4800	2015	14,208
São Paulo	353410	Oriente	203	6542	2015	13,28026
São Paulo	352610	Juquiá	122	18718	2015	22,83596
São Paulo	350370	Ariranha	201	9761	2015	19,61961
São Paulo	353560	Paraibuna	65	18263	2015	11,87095
São Paulo	353740	Pereira Barreto	354	25677	2015	90,89658
São Paulo	355365	Taquaral	35	2813	2015	0,98455
São Paulo	353730	Penápolis	3019	63757	2015	1924,82383
São Paulo	350410	Atibaia	1487	144088	2015	2142,58856
São Paulo	351550	Fernandópolis	1229	69402	2015	852,95058
São Paulo	352520	Jarinu	56	30617	2015	17,14552
São Paulo	353720	Pedro de Toledo	197	11421	2015	22,49937
São Paulo	352450	Jaci	274	7196	2015	19,71704
São Paulo	351565	Fernão	8	1727	2015	0,13816
São Paulo	353715	Pedrinhas Paulista	75	3101	2015	2,32575
São Paulo	355370	Taquaritinga	520	57364	2015	298,2928
São Paulo	351570	Ferraz de Vasconcelos	707	196500	2015	1389,255
São Paulo	353710	Pedreira	307	48463	2015	148,78141
São Paulo	350400	Assis	4784	105087	2015	5027,36208
São Paulo	353700	Pedregulho	61	16811	2015	10,25471
São Paulo	350020	Adolfo	110	3554	2015	3,9094
São Paulo	350140	Álvaro de Carvalho	33	5274	2015	1,74042
São Paulo	351580	Flora Rica	11	1430	2015	0,1573
São Paulo	352530	Jaú	319	151881	2015	484,50039
São Paulo	352510	Jardinópolis	378	44970	2015	169,9866
São Paulo	351560	Fernando Prestes	39	5794	2015	2,25966
São Paulo	352460	Jacupiranga	141	17889	2015	25,22349
São Paulo	353750	Pereiras	25	8773	2015	2,19325
São Paulo	355340	Tanabi	1786	26101	2015	466,16386
São Paulo	355730	Estiva Gerbi	555	11407	2015	63,30885
São Paulo	353800	Pindamonhangaba	1015	170132	2015	1726,8398
São Paulo	350010	Adamantina	1160	35111	2015	407,2876
São Paulo	350440	Avanhandava	135	13859	2015	18,70965
São Paulo	352490	Jambeiro	18	6717	2015	1,20906
São Paulo	351520	Estrela d'Oeste	1474	8419	2015	124,09606
São Paulo	353790	Pilar do Sul	38	29402	2015	11,17276
São Paulo	355360	Tapiratiba	333	12950	2015	43,1235
São Paulo	353690	Pedranópolis	32	2481	2015	0,79392
São Paulo	351530	Estrela do Norte	20	2770	2015	0,554
São Paulo	353780	Piedade	168	55542	2015	93,31056
São Paulo	353770	Piacatu	22	6038	2015	1,32836
São Paulo	353380	Óleo	1	2471	2015	0,02471
São Paulo	351535	Euclides da Cunha Paulista	69	9325	2015	6,43425
São Paulo	350420	Auriflama	225	15253	2015	34,31925
São Paulo	353760	Peruíbe	2111	69001	2015	1456,61111
São Paulo	352500	Jandira	1210	126356	2015	1528,9076
São Paulo	355350	Tapiraí	7	7766	2015	0,54362
São Paulo	351540	Fartura	155	16070	2015	24,9085
São Paulo	352470	Jaguariúna	1373	58722	2015	806,25306
São Paulo	355420	Tejupá	2	4491	2015	0,08982
São Paulo	352440	Jacareí	3790	235416	2015	8922,2664
São Paulo	353680	Pedra Bela	5	6110	2015	0,3055
São Paulo	352570	José Bonifácio	508	37366	2015	189,81928
São Paulo	352420	Jaborandi	70	6946	2015	4,8622
São Paulo	353620	Pariquera-Açu	217	19723	2015	42,79891
São Paulo	352560	João Ramalho	38	4551	2015	1,72938
São Paulo	351670	Garça	1440	44409	2015	639,4896
São Paulo	353610	Pardinho	12	6508	2015	0,78096
São Paulo	355400	Tatuí	579	122967	2015	711,97893
São Paulo	353570	Paraíso	96	6496	2015	6,23616
São Paulo	351680	Gastão Vidigal	21	4860	2015	1,0206
São Paulo	352270	Itápolis	804	43331	2015	348,38124
São Paulo	353600	Parapuã	431	10949	2015	47,19019
São Paulo	350120	Álvares Florence	23	3647	2015	0,83881
São Paulo	353325	Novais	101	5945	2015	6,00445
São Paulo	351685	Gavião Peixoto	22	4815	2015	1,0593
São Paulo	353590	Paranapuã	293	4095	2015	11,99835
São Paulo	355410	Taubaté	2680	317915	2015	8520,122
São Paulo	352585	Jumirim	18	3418	2015	0,61524
São Paulo	351690	General Salgado	53	10862	2015	5,75686
São Paulo	353580	Paranapanema	97	20395	2015	19,78315
São Paulo	351650	Gabriel Monteiro	10	2776	2015	0,2776
São Paulo	350380	Artur Nogueira	816	55340	2015	451,5744
São Paulo	353625	Parisi	32	2169	2015	0,69408
São Paulo	355395	Tarumã	518	15183	2015	78,64794
São Paulo	352540	Jeriquara	0	3151	2015	0
São Paulo	350395	Aspásia	47	1818	2015	0,85446
São Paulo	351610	Florínia	262		2015	0
São Paulo	353670	Pederneiras	607	47111	2015	285,96377
São Paulo	350130	Álvares Machado	339	24998	2015	84,74322
São Paulo	353650	Paulínia	3461	112003	2015	3876,42383
São Paulo	355385	Taquarivaí	9	5911	2015	0,53199
São Paulo	351600	Flórida Paulista	734	14790	2015	108,5586
São Paulo	353660	Paulo de Faria	120	8959	2015	10,7508
São Paulo	351590	Floreal	12	2900	2015	0,348
São Paulo	352430	Jaboticabal	337	77652	2015	261,68724
São Paulo	351620	Franca	1927	355901	2015	6858,21227
São Paulo	353657	Paulistânia	16	1834	2015	0,29344
São Paulo	350390	Arujá	2391	91157	2015	2179,56387
São Paulo	352550	Joanópolis	7	13338	2015	0,93366
São Paulo	351630	Francisco Morato	884	177633	2015	1570,27572
São Paulo	353640	Paulicéia	200	7454	2015	14,908
São Paulo	353630	Patrocínio Paulista	139	14807	2015	20,58173
São Paulo	350030	Aguaí	2468	36648	2015	904,47264
São Paulo	351640	Franco da Rocha	1339	156492	2015	2095,42788
São Paulo	355390	Tarabai	67	7540	2015	5,0518
São Paulo	352660	Lavrinhas	7	7311	2015	0,51177
São Paulo	351740	Guaíra	1345	41040	2015	551,988
São Paulo	353340	Nova Odessa	1884	60956	2015	1148,41104
São Paulo	353020	Mirante do Paranapanema	141	18338	2015	25,85658
São Paulo	355610	Valentim Gentil	119	13532	2015	16,10308
São Paulo	352080	Inúbia Paulista	169	4019	2015	6,79211
São Paulo	353010	Mirandópolis	797	29706	2015	236,75682
São Paulo	352280	Itaporanga	45	15173	2015	6,82785
São Paulo	355620	Valinhos	1422	131210	2015	1865,8062
São Paulo	352090	Ipaussu	298	15069	2015	44,90562
São Paulo	352990	Miracatu	550	19643	2015	108,0365
São Paulo	350210	Andradina	1882	57202	2015	1076,54164
São Paulo	352100	Iperó	1897	37964	2015	720,17708
São Paulo	353000	Mira Estrela	52	3106	2015	1,61512
São Paulo	352780	Lupércio	49	4596	2015	2,25204
São Paulo	352980	Mineiros do Tietê	26	12966	2015	3,37116
São Paulo	350115	Alumínio	177	18767	2015	33,21759
São Paulo	352110	Ipeúna	184	7687	2015	14,14408
São Paulo	355630	Valparaíso	455	26822	2015	122,0401
São Paulo	352970	Miguelópolis	41	22355	2015	9,16555
São Paulo	350200	Analândia	131	5056	2015	6,62336
São Paulo	352115	Ipiguá	104	5476	2015	5,69504
São Paulo	352770	Luiziânia	53	5855	2015	3,10315
São Paulo	353030	Mirassol	415	4919	2015	20,41385
São Paulo	352070	Indiaporã	29	3886	2015	1,12694
São Paulo	350220	Angatuba	213	25479	2015	54,27027
São Paulo	352042	Ilha Comprida	245	11362	2015	27,8369
São Paulo	352750	Lucianópolis	17	2403	2015	0,40851
São Paulo	353090	Mombuca	30	3508	2015	1,0524
São Paulo	352290	Itapuí	130	14147	2015	18,3911
São Paulo	352044	Ilha Solteira	643	26788	2015	172,24684
São Paulo	353060	Mogi das Cruzes	1495	450785	2015	6739,23575
São Paulo	350110	Alto Alegre	78	4088	2015	3,18864
São Paulo	355600	Urupês	154	13888	2015	21,38752
São Paulo	352040	Ilhabela	977	35591	2015	347,72407
São Paulo	352790	Lutécia	65	2636	2015	1,7134
São Paulo	353080	Mogi Mirim	1991	93650	2015	1864,5715
São Paulo	353070	Mogi Guaçu	9128	153033	2015	13968,85224
São Paulo	352050	Indaiatuba	2014	256223	2015	5160,33122
São Paulo	352740	Lucélia	419	21886	2015	91,70234
São Paulo	353050	Mococa	3366	68980	2015	2321,8668
São Paulo	355580	Urânia	957	9120	2015	87,2784
São Paulo	352300	Itapura	97	4951	2015	4,80247
São Paulo	352060	Indiana	44	4879	2015	2,14676
São Paulo	353040	Mirassolândia	116	4919	2015	5,70604
São Paulo	355700	Votorantim	1772	123599	2015	2190,17428
São Paulo	350230	Anhembi	114	6819	2015	7,77366
São Paulo	350240	Anhumas	97	4144	2015	4,01968
São Paulo	352965	Mesópolis	69	1905	2015	1,31445
São Paulo	352120	Iporanga	0	4199	2015	0
São Paulo	352910	Marinópolis	41	2106	2015	0,86346
São Paulo	355690	Vista Alegre do Alto	128	8989	2015	11,50592
São Paulo	352885	Marapoama	110	3064	2015	3,3704
São Paulo	355660	Vera Cruz	390	10823	2015	42,2097
São Paulo	352190	Itajobi	114	15297	2015	17,43858
São Paulo	352880	Maracaí	607	14036	2015	85,19852
São Paulo	350190	Amparo	6878	72677	2015	4998,72406
São Paulo	352200	Itaju	7	3887	2015	0,27209
São Paulo	352870	Marabá Paulista	20	5948	2015	1,1896
São Paulo	352820	Macedônia	33	3692	2015	1,21836
